vote,user,user_url,star,level,release_time,content
0,小钱袋,https://www.douban.com/people/1169226/,40,推荐,2013-04-23,犯贱，犯嫌，范思哲。嘿嘿，是个有意思的作者。
0,moonex,https://www.douban.com/people/61697273/,40,推荐,2013-02-15,争权力，杀仇人，范闲从一出现就是个不平凡的人。故事精彩曲折，构思比较精巧。五竹叔的设定有些生硬。
0,giverny,https://www.douban.com/people/emmaxuxu/,50,力荐,2013-02-12,真不错，看过的长文里难得的没烂尾的一部
1,风雨净烟尘,https://www.douban.com/people/4034457/,50,力荐,2013-02-10,竟然还是不由自主的哭了，唉…
0,[已注销],https://www.douban.com/people/57484212/,40,推荐,2013-02-09,許久未讀男主穿，期待不要俗套與種馬
0,逸年  FU,https://www.douban.com/people/sunyang/,50,力荐,2013-02-08,推荐.
0,烤拉熊,https://www.douban.com/people/45974539/,50,力荐,2013-02-06,M推荐的一部超级长篇，各种阴谋阳谋，这皇帝做得也真累，虽然中间有些拖拉，不过确实令当年的我耳目一新。
0,西sama,https://www.douban.com/people/54907080/,30,还行,2013-02-06,平淡
0,Eve Elliott,https://www.douban.com/people/qhy0225/,40,推荐,2013-02-06,抱着期待的心继续读，还是挺有意思的，带劲儿。
0,eve,https://www.douban.com/people/51186364/,50,力荐,2013-02-04,下下来以后发现6点多MB就果断跪了。。。。这是我看过最长的文到现在还没看完有没有。。。。看男作者写的文就是跟女作者的不一样。。
0,依山傍海@Tolly,https://www.douban.com/people/48124339/,40,推荐,2013-01-31,文笔不错，。但是内容缩减一半就好了。。
0,vivi,https://www.douban.com/people/68192658/,50,力荐,2013-01-31,官场，人心，算计
0,Jason,https://www.douban.com/people/2751573/,30,还行,2013-01-31,杂糅散乱，但一些情节不错。
0,luobo,https://www.douban.com/people/luobobo/,,,,壹的逻辑和文风都不是很连贯……后面就好了，很好玩～作为消遣用挺不错的^ω^「主角光环真是太尼玛盛了OTL！还有，作者一定特别喜欢林依晨……」
0,Carol,https://www.douban.com/people/2697212/,40,推荐,2013-01-29,推荐看看，一本可以细读的书
0,胖三三三,https://www.douban.com/people/cosmicccc/,30,还行,2019-07-31,午休听书。比较克制的大男主爽文系，能理解为什么这么火。情节和文笔都比预期的好点儿，但也许因为是网文的原因，部分章节太——啰嗦了。
0,志明,https://www.douban.com/people/2921886/,50,力荐,2013-01-28,看了好久，入戏太深。关于萍萍 关于范闲 关于庆帝，关于叶轻眉，关于朵朵。终于要告一段落了。
1,请叫我狐狸,https://www.douban.com/people/48261925/,40,推荐,2013-01-28,看的我好累啊~但是真心好看~
0,Balabo,https://www.douban.com/people/45697566/,30,还行,2013-02-02,展开太拖沓了，网络小说通病，拾人牙慧要洋洋得意，幸运罢了…看了两卷暂罢，还是一代军师要好得多了。不过卷二描写丞相林若甫丧子之后的表现我很喜欢，有血有肉，虽贪而有大能力，虽心狠手辣却虎毒惜儿，虽有私怨但不误国事，善！
0,小暮那那子,https://www.douban.com/people/nanakoson/,50,力荐,2013-01-24,自己mark一记，教育思辙老三是最初之喜欢，千里回救萍萍绝对男人，全面爆发的开战绝对高潮，越来越接近结局了哎。。。
0,[已注销],https://www.douban.com/people/Vincent.zhu/,40,推荐,2013-01-24,比不上新宋，但至少结束了
0,Gabriel,https://www.douban.com/people/guobing/,40,推荐,2013-01-23,平均水准之上，写了这么长，故事没有失控最后也没有坑，很不容易了，前半段有些地方过于啰嗦，宫廷戏偏多，明史抄的也有点多
0,夏语拉,https://www.douban.com/people/2698006/,50,力荐,2013-01-22,之前看了点，放假才重拾起来。时间消磨利器！
0,毛落胃,https://www.douban.com/people/48987840/,40,推荐,2013-01-21,300多万字的YY，手机上都不知道看了有多久。。。从开始的穿越到最后的科幻，核大战和博物馆好囧。。。好在有那么几个精彩片段，比如陈萍萍之死，比如一网打尽贺系官员
0,Veronique,https://www.douban.com/people/doublelifefish/,40,推荐,2013-01-21,开头不错
0,agan,https://www.douban.com/people/65167379/,40,推荐,2013-01-21,够长。穿越就挑了一本看，没有比较，感觉不错。
0,衣加,https://www.douban.com/people/zhangyun89757/,30,还行,2013-01-19,为啥这个书都能经典。。。欺骗感情。。。
0,蕓柠,https://www.douban.com/people/45570007/,50,力荐,2013-01-18,可能看了几部了，但是太长了导致某天翻了大结局，然后就不想看了。
0,ゞ殇メ🉐️伈,https://www.douban.com/people/60356224/,30,还行,2013-01-17,越写YY 越严重。。。
0,Jeffee,https://www.douban.com/people/jeffee/,40,推荐,2013-01-17,坑挖的不错，能看下去
0,曳雨,https://www.douban.com/people/2263913/,30,还行,2013-01-30,故事的基本背景应该是宋朝，对于一本架空穿越而言，历史硬伤可以暂时放下。权谋描写固然有算无遗策的全知叙述者BUG，但总体来说，还是有一点水准。当然，有些细节还是不太能经得起推敲。历史观和两性观，有一定思考，但程度有限，未能突破。
0,小小小小点🐔,https://www.douban.com/people/68112056/,40,推荐,2013-01-22,kindle上看得第一部穿越小说
0,笑天不古,https://www.douban.com/people/xiaotianbugu/,30,还行,2013-01-13,刚开头觉得还不错，越到后面越觉得索然无味
0,Glandeur,https://www.douban.com/people/glandeur/,40,推荐,2013-01-12,2013 于科摩罗
0,坏天气,https://www.douban.com/people/sugarsummer/,40,推荐,2013-01-12,第一卷真是各种爽和痛快
0,周尼玛,https://www.douban.com/people/62963804/,50,力荐,2013-01-11,看《间客》前我最喜欢的小说，没有之一！！！
0,[已注销],https://www.douban.com/people/54864224/,50,力荐,2013-01-11,第一次看穿越的小说啊，真好看啊，真悲切啊
3,[已注销],https://www.douban.com/people/59936599/,40,推荐,2013-01-10,标1借代剩下的。虽然有些地方稍嫌啰嗦，结局也显悲凉，但猫腻所构建的世界确实很赞。
0,HandLong,https://www.douban.com/people/63393434/,50,力荐,2013-01-10,小闲闲终于有纸质版了呀，但是我看玩了诶，想买纸质版却买不起。好惆怅啊，多希望碰到你妈啊，看轻天下须眉，是怎样的豪情呢？小叶子，多妙的人儿呀，可惜了。有了小叶子，就不得不提到长公主，也是一个强悍的女人啊，可惜女人的心永远也不会那么放得开，只能说是既生瑜何生亮。庆帝，我不想说你，哪凉快去哪待着吧，对了，你到底叫什么名字呢？猫腻也不说。萍萍啊，那玩意儿你确实有，给你带朵小黄花，好好晒太阳吧。差点忘记了竹帅，可不可以不要这样帅，敢不敢笑一个？这些人，那些矛盾，其实我最佩服的还是小闲闲他妈，小闲闲是，我死后，哪怕洪水滔天。小叶子注定不会这么潇洒，这是文科理科的不同，还是男生女生的不同呢？咳咳，最后说句:我希望人民都能成为不羁之民。受到他人虐待的时候有不屈之心，受到灾厄侵袭时有不受挫折之心，不向豺虎献媚
0,哈皮的某某某1,https://www.douban.com/people/67857740/,40,推荐,2013-01-09,才子~ 可惜虎头蛇尾了
0,imAL,https://www.douban.com/people/xi18736721/,50,力荐,2013-01-09,普通穿越，最后却挖掘出历史成长的光怪陆离。其实说白了，我是觉得有些奇怪的，但不得不说：很好看。
0,将名,https://www.douban.com/people/riverjiang/,40,推荐,2013-01-08,虽然又臭又长，也算能读得下去的厚黑官场宝典了
0,color,https://www.douban.com/people/49450205/,50,力荐,2013-08-30,不喜范闲，爱陈萍萍！！！
1,月下笛,https://www.douban.com/people/kingjxy/,30,还行,2013-02-09,谁告诉最后结尾的时候会佩服作者想象力丰富的！！！不就是用烂了的梗么，用手机看死我了。。。
0,ilisten,https://www.douban.com/people/ilisten/,50,力荐,2013-01-07,语言风格很喜欢，完全不靠后宫情节也可以非常吸引人！
0,fxexpe,https://www.douban.com/people/fxexpe/,20,较差,2013-03-10,到第三卷，找来书评看剧透，然后弃。实在我看不了心理疾病的－－苦大仇深也不能－－还是滚回去看正常向的文吧orz
0,冠の影,https://www.douban.com/people/62025535/,30,还行,2013-01-05,无花果。
0,The Hours,https://www.douban.com/people/55898490/,50,力荐,2014-02-18,次奥，竟然是十卷！！！追了二十多天才追完啊！人生中看过最长的一部小说了吧？盗墓笔记都没它长。。。估计明朝那些事儿可以和它拼一下。
8,独然,https://www.douban.com/people/woqizhema/,20,较差,2013-01-04,常常会有金庸让宋人吟元曲的笑场感，麻烦作者能不能藏拙点。
0,Darwin,https://www.douban.com/people/iamdada/,50,力荐,2013-01-03,达达读过的最好的网络文学
0,MsMonday,https://www.douban.com/people/g.sally/,40,推荐,2013-01-03,留余庆，庆余年。
0,silv,https://www.douban.com/people/62444173/,30,还行,2013-01-03,感觉还好...比较喜欢间客啦...猫腻的书不错.推荐哦.
0,稀里糊涂的艾时,https://www.douban.com/people/52449935/,,,,看不下去，开头就小白啊……
3,砂沫singalongsong,https://www.douban.com/people/yctwy/,20,较差,2013-01-02,摔！看不下去！
0,[已注销],https://www.douban.com/people/37334981/,50,力荐,2013-01-01,猫腻自打结婚之后再也写不出这样的文字了，就算用他爹的名义发誓也没用
0,張而自持,https://www.douban.com/people/4382459/,40,推荐,2012-12-31,2012.11.26 - 12.31
0,Jack Lihahaha,https://www.douban.com/people/allan303/,50,力荐,2012-12-31,no1
0,戏法师,https://www.douban.com/people/60169786/,50,力荐,2012-12-30,大情节安排有度，小场景描写精巧，好书！！！！！可惜有点太长，写短一点的话能更凝练
0,可爱的小缺子,https://www.douban.com/people/62105023/,50,力荐,2012-12-29,纪念高中不眠不休的时光
3,Fornever,https://www.douban.com/people/HFornever/,40,推荐,2019-12-14,室友们趁我出差开了下饭剧新坑。为了不被剧透，我决定弯道超车，直接读了原著去剧透他们，木哈哈哈哈哈哈哈。（没想到编剧丧心病狂地挤水分，我起早贪黑地读才堪堪追平进度……
0,狗肉,https://www.douban.com/people/dogmeat/,40,推荐,2012-12-27,不知怎么的，高中班里一大群女的都看了这书。于是我也稀里糊涂地看了，不过打心底里讨厌范闲。
0,宋万岁,https://www.douban.com/people/51673480/,40,推荐,2012-12-26,本身并不怎么喜欢男生为主角的穿越文。但是不得不推荐这本，写的非常大气。即使只是听听这个故事，作者也是个非常值得敬佩的说书人。
4,李舜生,https://www.douban.com/people/lishunsheng/,40,推荐,2012-12-26,手插兜拖着步子走 可以再读一遍
0,日月草,https://www.douban.com/people/64143247/,30,还行,2012-12-26,男人用来YY的小说，曾弃过n次，果然不能让异性荐书
0,海蚀我心,https://www.douban.com/people/48895417/,50,力荐,2012-12-21,读着感觉比朱雀记要好上许多
0,雪国,https://www.douban.com/people/babylain/,30,还行,2012-12-21,太罗嗦
0,鱼骨的吟游,https://www.douban.com/people/21859630/,50,力荐,2012-12-20,猫腻大人的书，多而不腻，悬疑铺垫各种到位
0,肥吉,https://www.douban.com/people/cenlary/,40,推荐,2012-12-18,博物馆跟五竹的设置有BUG，其他不错！
0,阿宅,https://www.douban.com/people/wuhuijing/,50,力荐,2012-12-18,基本能区分穿越架空的作者性别了
0,彩虹艾小Q,https://www.douban.com/people/30033944/,,,,很爱不释手的一本书
0,The XX,https://www.douban.com/people/wetouying/,40,推荐,2012-12-16,看过最好的网络小说。其实网络小说也能写好的，可惜政府不重视这种文化现象，没有扶正。
0,Wing,https://www.douban.com/people/23266328/,50,力荐,2012-12-16,不错，这时我半年来读的第一本纯消遣的小说，不错！
0,[已注销],https://www.douban.com/people/67112576/,,,,细细读来已过百万字！！！
0,呐、Yuki,https://www.douban.com/people/Angelaaaaaa/,40,推荐,2012-12-14,我觉得能写出这么长一本小说作者真是太奇幻了 哈哈  第一次看BG向男主穿越的  很不错~
0,陳小楼,https://www.douban.com/people/63852793/,50,力荐,2012-12-14,由始至终，都有一种情绪深深地缠绕在每一个人物的每一个动作里面，这是个悲伤的故事，从一开始就注定了。
0,Alchemist,https://www.douban.com/people/Alchan/,,,,读过的最好的网络小说了
0,社会1闲散人员,https://www.douban.com/people/66546707/,30,还行,2012-12-12,中间就没看下去了 实在不能忍受男主那个死样子
0,尹亦00,https://www.douban.com/people/66526734/,50,力荐,2012-12-12,最喜欢的一本书
0,oenhan,https://www.douban.com/people/oenhan/,40,推荐,2012-12-12,猫腻的故事设计能力很强大
0,瓜瓜农,https://www.douban.com/people/66067385/,50,力荐,2012-12-11,很有味道，在一些网络小说排行榜中经常见到，下到电子书里品读，没有失望。生命、大义、自由、恩情、亲情、爱情……唯美而有深度。
