,age,work_days,job,invest_income,invest_loss,province,education,home_role,marital_status,education_time,nation,work_type,gender
21497,26,40,8,0,0,32,6,4,5,12,4,8,1
21498,39,45,11,0,0,32,9,4,5,10,4,8,1
21499,47,40,11,0,0,32,0,1,3,13,4,8,0
21500,19,20,6,0,1602,32,11,3,5,8,4,8,1
21501,31,50,3,4386,0,32,9,2,3,10,4,8,1
21502,46,55,8,0,1902,32,9,2,3,10,4,8,1
21503,47,40,3,0,0,32,10,2,3,9,2,8,1
21504,60,25,6,0,0,32,10,4,4,9,4,8,0
21505,46,16,8,0,0,32,0,1,3,13,4,8,0
21506,33,50,11,0,0,32,5,4,5,14,4,8,1
21507,49,60,12,0,0,32,10,2,3,9,4,2,1
21508,31,35,10,0,0,32,9,3,5,10,4,0,0
21509,27,40,3,0,0,32,1,4,5,11,4,8,1
21510,33,40,3,0,0,32,10,2,3,9,0,8,1
21511,66,20,12,0,0,32,9,2,3,10,4,2,1
21512,28,36,10,99999,0,32,10,1,3,9,4,8,0
21513,38,40,14,0,0,32,10,2,3,9,4,0,1
21514,24,20,5,0,0,32,0,4,5,13,4,4,1
21515,19,15,6,0,0,32,9,3,5,10,4,8,0
21516,32,60,11,0,1902,32,0,2,3,13,4,8,1
21517,34,40,9,0,2339,34,0,4,0,13,3,8,1
21518,22,40,11,0,0,32,9,4,5,10,2,6,1
21519,17,16,6,0,0,32,15,3,5,7,4,8,0
21520,21,40,10,0,0,32,10,5,5,9,4,8,0
21521,67,55,2,0,0,32,10,2,3,9,4,7,1
21522,39,40,3,0,0,32,6,4,5,12,4,8,1
21523,46,40,5,0,0,32,0,5,2,13,4,8,0
21524,34,55,11,0,0,32,1,2,3,11,4,7,1
21525,31,52,6,0,0,38,10,2,3,9,4,8,1
21526,33,40,9,0,0,32,13,2,3,6,4,8,1
21527,33,35,6,0,0,32,9,4,5,10,4,8,1
21528,27,26,3,0,1594,32,10,5,1,9,4,8,0
21529,44,30,0,3137,0,32,10,1,3,9,4,8,0
21530,26,18,8,0,0,32,9,2,3,10,4,8,1
21531,62,66,6,0,0,32,7,4,1,4,4,7,0
21532,42,40,5,0,0,32,0,2,3,13,4,8,1
21533,62,40,6,0,0,32,7,2,3,4,4,8,1
21534,50,45,8,99999,0,32,9,2,3,10,4,7,1
21535,49,40,12,0,0,20,10,2,3,9,4,2,1
21536,21,8,10,0,0,32,9,3,5,10,4,8,0
21537,52,8,0,0,0,36,10,2,3,9,3,8,1
21538,33,50,1,0,0,32,5,2,3,14,3,8,1
21539,39,40,10,0,0,34,9,2,3,10,4,4,1
21540,67,15,6,1086,0,32,7,4,1,4,4,0,0
21541,31,40,11,0,0,32,1,2,3,11,4,8,1
21542,67,16,12,0,0,32,0,4,1,13,4,2,0
21543,54,40,1,0,0,32,5,4,2,14,4,8,1
21544,71,75,7,0,0,32,2,4,1,3,3,8,0
21545,43,40,9,0,0,32,10,2,3,9,4,8,1
21546,57,40,6,0,0,32,13,4,5,6,4,8,1
21547,42,45,5,0,0,32,5,1,3,14,4,8,0
21548,31,40,0,0,0,38,2,2,3,3,4,8,1
21549,33,40,1,0,0,32,9,4,5,10,4,4,0
21550,31,50,5,0,0,32,5,1,3,14,4,8,0
21551,20,30,2,0,0,24,3,4,5,2,4,8,1
21552,17,40,12,0,0,32,13,3,5,6,4,2,1
21553,58,40,10,0,0,32,9,5,2,10,4,8,0
21554,40,40,5,0,0,32,9,2,3,10,4,8,1
21555,34,50,8,0,0,32,10,2,3,9,4,8,1
21556,42,99,5,0,0,32,8,4,5,16,4,7,1
21557,29,40,6,0,0,32,10,2,3,9,4,8,1
21558,58,50,11,0,0,32,0,2,3,13,4,8,1
21559,30,40,9,0,0,32,1,4,2,11,4,8,1
21560,28,55,11,5013,0,32,0,2,3,13,4,5,1
21561,48,50,3,0,0,32,0,2,3,13,4,5,1
21562,42,40,9,0,0,32,10,5,4,9,4,8,0
21563,18,48,9,0,0,32,10,3,5,9,4,8,0
21564,46,20,5,0,0,32,9,4,4,10,4,7,1
21565,40,40,6,0,0,32,10,2,3,9,4,7,1
21566,55,35,13,0,0,32,10,2,3,9,4,8,1
21567,27,10,12,0,0,29,0,1,3,13,3,2,0
21568,44,45,11,7688,0,32,9,2,3,10,4,5,1
21569,39,40,3,0,0,38,7,2,3,4,4,8,1
21570,26,40,6,0,0,32,10,4,5,9,2,8,1
21571,60,40,8,0,0,32,4,2,3,5,4,8,1
21572,22,15,5,0,0,32,9,3,5,10,4,8,1
21573,66,11,13,0,0,32,13,4,1,6,4,8,0
21574,21,20,8,0,0,32,9,3,5,10,4,8,0
21575,67,55,11,0,0,32,0,2,3,13,4,7,1
21576,26,40,11,0,0,32,9,1,3,10,4,8,0
21577,22,50,11,0,0,32,11,4,5,8,4,4,1
21578,27,50,1,0,0,32,0,3,4,13,4,8,1
21579,51,35,8,0,0,32,15,5,2,7,4,8,0
21580,50,40,13,0,0,32,15,2,3,7,4,8,1
21581,67,40,8,0,0,32,9,2,3,10,4,5,1
21582,36,40,8,0,0,32,9,5,2,10,4,8,0
21583,58,24,13,0,0,32,10,2,3,9,4,8,1
21584,35,48,8,7298,0,32,0,2,3,13,4,8,1
21585,43,40,9,0,0,32,9,5,2,10,2,8,0
21586,36,50,11,0,0,32,1,4,2,11,4,0,1
21587,27,40,6,0,0,36,0,4,5,13,3,8,1
21588,34,40,9,0,0,32,10,2,3,9,4,8,1
21589,59,40,10,0,0,32,10,2,3,9,4,6,1
21590,65,18,8,0,0,32,9,2,3,10,4,7,1
21591,22,40,12,0,0,32,0,3,5,13,4,2,1
21592,44,40,3,14344,0,32,10,4,2,9,4,8,0
21593,37,40,11,0,1977,32,5,2,3,14,4,8,1
21594,49,60,8,0,0,32,0,2,3,13,4,8,1
21595,19,20,6,0,0,32,9,3,5,10,4,8,0
21596,47,50,3,15024,0,32,0,2,3,13,4,8,1
21597,26,25,11,0,0,32,10,2,3,9,4,7,1
21598,26,50,11,0,0,32,0,4,5,13,4,8,0
21599,24,40,3,0,0,32,9,3,5,10,4,8,1
21600,62,40,9,0,0,32,13,2,3,6,4,8,1
21601,31,50,13,0,0,32,10,2,3,9,4,8,1
21602,45,35,8,0,0,32,9,3,5,10,4,7,0
21603,37,40,2,0,0,38,14,2,3,1,4,8,1
21604,26,40,11,0,0,38,10,3,5,9,0,8,0
21605,59,43,3,0,0,32,9,2,3,10,4,8,1
21606,17,15,0,0,0,32,13,3,5,6,4,8,1
21607,52,20,8,0,0,32,9,0,2,10,4,8,0
21608,18,42,8,0,0,32,4,3,5,5,4,8,0
21609,24,35,8,0,0,32,9,0,5,10,4,8,1
21610,56,40,5,2885,0,29,8,4,3,16,3,4,1
21611,45,50,11,2174,0,32,1,4,2,11,4,8,1
21612,34,40,8,0,0,32,10,2,3,9,4,8,1
21613,45,7,10,0,0,32,10,2,3,9,4,8,1
21614,28,38,12,0,0,32,10,3,3,9,4,2,0
21615,40,46,5,0,0,32,0,2,3,13,4,8,1
21616,23,16,8,0,0,32,10,3,5,9,2,8,0
21617,22,45,6,0,0,32,10,4,5,9,4,8,1
21618,42,55,10,0,0,32,10,2,3,9,4,8,1
21619,22,40,3,0,0,32,10,2,3,9,4,8,1
21620,37,40,11,0,0,32,9,2,3,10,4,5,1
21621,45,80,10,0,0,32,10,2,3,9,2,6,1
21622,62,38,1,0,0,31,7,5,2,4,4,8,0
21623,35,35,6,0,0,40,10,3,5,9,2,8,0
21624,24,30,5,5013,0,32,0,2,3,13,4,8,1
21625,25,40,10,0,0,32,10,0,5,9,2,8,0
21626,37,70,5,0,0,32,5,2,3,14,4,8,1
21627,42,45,13,7688,0,32,9,2,3,10,2,8,1
21628,46,40,11,0,0,32,4,5,2,5,4,8,0
21629,62,50,11,0,0,32,0,2,3,13,4,8,1
21630,55,55,11,0,0,32,6,2,3,12,4,7,1
21631,22,40,9,0,0,32,10,3,5,9,2,8,1
21632,40,40,5,0,0,32,0,2,3,13,4,7,1
21633,32,45,1,0,0,32,9,2,3,10,4,8,1
21634,47,40,11,0,0,32,9,2,3,10,4,8,1
21635,34,40,0,0,0,32,0,3,5,13,4,8,1
21636,39,50,11,15024,0,32,0,2,3,13,4,5,1
21637,40,40,5,7688,0,32,5,2,3,14,4,8,1
21638,35,45,8,0,0,32,9,2,3,10,4,8,1
21639,63,50,5,0,0,32,9,2,3,10,4,8,1
21640,31,40,9,0,0,32,9,4,2,10,4,8,1
21641,37,48,11,0,0,32,6,4,2,12,4,8,0
21642,31,35,6,0,0,32,10,1,3,9,2,8,0
21643,37,40,3,0,0,32,9,5,2,10,4,8,0
21644,59,40,8,0,0,22,10,5,1,9,4,6,0
21645,29,40,6,0,0,32,15,5,5,7,2,8,0
21646,46,48,13,0,1590,32,10,4,5,9,4,8,1
21647,36,55,10,0,0,32,0,4,2,13,4,8,1
21648,36,40,3,0,0,38,2,2,3,3,4,8,1
21649,38,48,3,0,0,32,10,2,3,9,4,8,1
21650,23,40,0,0,0,32,9,4,5,10,4,8,1
21651,55,40,6,0,0,32,7,5,5,4,2,0,0
21652,41,60,11,0,0,32,9,2,3,10,4,8,1
21653,65,70,12,0,0,32,13,2,3,6,4,2,1
21654,45,45,10,0,0,32,9,5,2,10,4,8,0
21655,20,40,3,0,0,32,10,0,5,9,2,8,1
21656,28,40,6,0,0,32,6,4,4,12,4,8,1
21657,70,20,1,0,0,32,9,2,3,10,4,7,1
21658,24,40,13,0,0,32,0,5,2,13,4,8,0
21659,31,40,11,0,0,32,0,2,3,13,4,6,1
21660,38,55,3,0,0,32,9,2,3,10,4,8,1
21661,50,35,10,0,0,32,10,5,2,9,4,8,0
21662,20,50,8,0,0,32,9,4,5,10,4,8,0
21663,55,45,11,0,0,32,5,2,3,14,4,4,1
21664,36,37,6,0,0,32,10,3,5,9,4,8,1
21665,20,40,8,0,0,32,9,5,4,10,2,8,0
21666,60,40,5,7688,0,32,1,2,3,11,4,8,1
21667,46,15,9,0,0,32,10,4,5,9,2,8,0
21668,31,40,0,0,0,7,10,3,5,9,3,8,0
21669,32,75,5,0,0,32,12,2,3,15,4,4,1
21670,18,16,8,0,1719,32,13,3,5,6,4,8,0
21671,22,55,8,0,0,32,10,4,0,9,4,8,1
21672,24,20,1,0,0,32,0,4,5,13,4,8,1
21673,37,45,0,0,0,32,10,2,3,9,4,8,1
21674,19,35,12,0,0,32,9,3,5,10,4,2,0
21675,22,20,5,0,0,32,0,3,5,13,4,0,0
21676,23,45,11,0,0,34,9,4,5,10,4,8,1
21677,29,40,3,0,0,32,15,5,4,7,4,8,1
21678,81,30,8,0,0,32,11,4,1,8,4,8,0
21679,33,52,1,0,1564,32,0,4,5,13,2,0,1
21680,24,70,0,0,0,32,10,2,3,9,2,8,1
21681,48,60,3,0,0,32,10,2,3,9,4,5,1
21682,22,24,6,0,0,32,10,3,5,9,2,8,0
21683,23,35,0,0,0,32,9,3,5,10,4,8,1
21684,40,40,5,7688,0,32,5,2,3,14,4,0,1
21685,19,50,0,0,0,32,9,3,5,10,4,8,1
21686,49,40,13,0,0,32,10,4,2,9,4,8,1
21687,35,40,11,0,0,32,10,1,3,9,4,8,0
21688,74,25,12,0,0,32,10,4,1,9,4,2,0
21689,72,28,8,0,0,32,0,5,2,13,4,8,0
21690,34,52,9,0,0,32,9,2,3,10,2,6,1
21691,34,40,6,0,0,32,10,5,2,9,2,8,0
21692,27,52,5,0,0,32,5,3,5,14,4,0,1
21693,38,38,11,0,0,32,0,4,5,13,4,8,0
21694,54,38,5,7298,0,32,9,2,3,10,4,8,1
21695,67,40,8,0,0,32,9,2,3,10,4,5,1
21696,44,40,6,0,0,32,9,2,3,10,4,8,1
21697,39,60,0,0,1977,32,9,2,3,10,4,6,1
21698,53,85,2,0,0,32,10,2,3,9,4,7,1
21699,36,48,13,0,0,32,13,5,2,6,4,8,1
21700,40,40,8,0,0,32,0,4,4,13,4,8,1
21701,28,40,10,0,0,32,0,3,5,13,4,8,0
21702,67,15,0,10566,0,32,9,2,3,10,4,8,1
21703,41,50,5,0,0,34,5,2,3,14,4,6,1
21704,69,17,10,0,0,32,13,1,3,6,4,0,0
21705,20,8,8,0,0,32,9,3,5,10,4,8,0
21706,53,40,10,0,0,32,6,4,5,12,2,0,1
21707,76,18,14,7896,0,32,10,4,1,9,4,8,0
21708,31,40,3,4101,0,32,10,3,5,9,4,8,1
21709,48,40,11,0,0,32,5,4,5,14,4,6,1
21710,29,35,5,0,0,32,8,2,3,16,4,5,1
21711,53,38,9,0,0,32,10,5,1,9,2,8,0
21712,25,40,9,0,0,38,11,0,3,8,0,8,1
21713,58,40,13,0,0,32,9,1,3,10,4,5,0
21714,45,40,10,0,0,32,10,3,5,9,4,8,1
21715,24,20,13,0,0,32,0,3,5,13,4,8,1
21716,29,45,3,0,0,32,10,2,3,9,4,8,1
21717,43,44,6,0,1672,32,9,2,3,10,4,8,1
21718,24,40,11,0,0,32,9,3,5,10,4,8,1
21719,18,36,6,0,0,32,10,0,5,9,2,8,1
21720,55,40,13,0,0,32,13,4,1,6,4,5,1
21721,77,30,6,3818,0,32,13,2,3,6,2,8,1
21722,30,72,14,0,0,32,0,2,3,13,4,4,1
21723,32,36,3,0,1579,32,10,2,3,9,2,8,1
21724,28,40,1,0,0,32,0,2,3,13,4,8,1
21725,21,40,14,0,0,32,9,4,5,10,4,4,1
21726,51,47,5,0,0,32,5,2,3,14,4,8,1
21727,52,45,9,0,0,32,10,4,5,9,4,8,1
21728,33,40,3,0,0,32,1,2,3,11,2,8,1
21729,42,40,5,0,0,32,9,4,0,10,4,8,1
21730,36,40,1,0,0,32,9,5,5,10,4,8,0
21731,45,56,5,0,0,22,0,5,4,13,4,8,0
21732,42,55,11,0,0,32,10,4,5,9,2,8,1
21733,41,30,6,0,0,32,5,5,2,14,2,8,0
21734,49,20,6,0,0,32,9,4,5,10,4,7,1
21735,61,40,9,0,0,34,0,5,1,13,3,8,0
21736,33,40,9,0,0,32,10,2,3,9,4,8,1
21737,46,40,6,0,0,32,10,2,3,9,4,8,1
21738,64,45,13,0,0,32,4,4,4,5,4,7,1
21739,35,45,9,0,0,32,13,2,3,6,4,8,1
21740,65,30,12,2414,0,32,10,2,3,9,4,2,1
21741,23,25,8,0,0,32,6,1,3,12,4,8,0
21742,38,40,5,0,0,32,0,2,3,13,4,8,1
21743,51,60,5,0,0,32,5,5,2,14,4,7,1
21744,52,40,8,15024,0,32,5,2,3,14,4,8,1
21745,57,40,3,0,0,32,2,2,3,3,4,8,1
21746,56,35,10,0,0,32,9,1,3,10,4,8,0
21747,40,40,10,0,0,32,9,2,3,10,4,4,1
21748,33,40,11,0,0,32,9,3,5,10,3,8,0
21749,38,40,10,0,0,32,0,2,3,13,4,8,1
21750,43,70,13,3103,0,32,9,2,3,10,4,8,1
21751,33,50,3,0,0,32,15,2,3,7,4,7,1
21752,63,40,9,0,0,15,10,0,1,9,2,8,0
21753,37,40,9,0,0,32,0,2,3,13,4,8,1
21754,21,30,10,0,0,32,9,3,5,10,4,4,1
21755,66,48,2,0,0,32,7,2,3,4,4,7,1
21756,20,50,8,0,0,32,9,4,5,10,4,8,0
21757,35,40,3,0,0,32,10,4,5,9,4,8,1
21758,47,60,11,0,0,18,0,5,1,13,3,7,0
21759,30,50,9,0,0,32,9,5,2,10,4,8,1
21760,29,75,5,0,0,32,0,3,3,13,4,8,1
21761,57,50,5,0,0,21,12,2,3,15,3,5,1
21762,64,35,8,0,0,32,10,2,3,9,4,7,1
21763,17,30,6,0,0,32,11,3,5,8,4,8,0
21764,64,5,12,0,0,32,10,2,3,9,4,2,1
21765,27,40,0,0,0,32,10,2,3,9,4,8,1
21766,47,50,5,0,0,25,8,5,2,16,4,4,1
21767,51,40,0,0,0,32,9,2,3,10,4,8,1
21768,43,60,13,0,0,32,10,4,2,9,4,8,1
21769,27,40,1,0,0,32,10,4,5,9,4,8,1
21770,26,40,13,0,0,31,2,4,5,3,4,8,1
21771,35,45,0,0,0,32,0,2,3,13,4,8,1
21772,34,45,13,0,0,32,10,2,3,9,4,8,1
21773,37,40,9,0,0,32,10,4,5,9,4,8,1
21774,47,40,6,0,0,32,9,2,3,10,4,0,1
21775,57,45,11,0,0,32,0,4,2,13,4,8,0
21776,90,45,11,0,0,32,0,2,3,13,4,8,1
21777,38,41,3,0,0,32,10,4,2,9,4,8,1
21778,32,40,10,0,0,32,10,5,4,9,4,8,0
21779,42,45,3,0,0,32,9,2,3,10,4,7,1
21780,25,40,9,0,0,32,4,2,3,5,4,8,1
21781,43,40,11,0,0,32,5,4,5,14,4,7,0
21782,23,30,10,0,0,32,9,4,5,10,4,8,1
21783,52,44,3,0,0,32,10,4,2,9,4,7,1
21784,50,16,3,27828,0,32,0,4,2,13,4,7,1
21785,26,45,3,0,0,32,9,2,3,10,4,8,1
21786,34,63,2,0,0,32,10,2,3,9,1,8,1
21787,43,50,5,0,0,32,12,4,2,15,4,4,1
21788,73,12,6,0,0,32,10,0,1,9,4,8,0
21789,28,35,6,0,0,32,9,4,5,10,4,8,1
21790,30,40,10,0,0,32,10,5,4,9,4,8,0
21791,34,38,3,0,1651,32,9,2,3,10,4,8,1
21792,41,20,6,0,0,32,10,1,3,9,4,7,0
21793,35,50,8,0,0,32,9,2,3,10,4,8,1
21794,43,45,14,0,0,32,0,2,3,13,4,0,1
21795,36,38,5,0,0,32,10,4,5,9,4,8,0
21796,26,40,6,0,0,32,9,2,3,10,4,8,1
21797,31,40,3,0,0,32,9,2,3,10,3,8,1
21798,21,40,11,0,0,32,10,4,5,9,4,8,1
21799,24,40,14,0,0,32,10,5,2,9,2,0,0
21800,31,60,8,0,0,32,0,2,3,13,4,8,1
21801,36,40,3,0,0,32,9,4,4,10,4,8,1
21802,34,40,0,0,0,32,10,4,5,9,4,8,1
21803,73,40,11,0,0,32,10,2,3,9,4,7,1
21804,19,25,6,0,0,32,9,3,5,10,4,8,0
21805,29,40,12,0,0,32,10,4,5,9,2,2,1
21806,29,42,8,0,2754,32,15,4,4,7,4,8,0
21807,23,38,10,0,0,32,0,3,5,13,2,8,0
21808,49,32,3,0,0,32,13,4,5,6,2,7,1
21809,47,45,11,0,0,32,1,1,3,11,4,8,0
21810,25,40,12,0,0,32,9,4,5,10,4,2,1
21811,33,50,13,0,1887,32,10,2,3,9,4,8,1
21812,61,40,0,7298,0,36,2,2,3,3,3,8,1
21813,34,35,8,0,0,32,0,4,5,13,4,8,0
21814,39,40,6,0,1902,20,10,1,3,9,4,8,0
21815,30,52,11,0,0,32,1,1,3,11,4,8,0
21816,39,20,11,0,0,32,6,1,3,12,4,5,0
21817,37,72,2,0,0,32,10,2,3,9,4,7,1
21818,72,24,12,0,0,32,15,4,1,7,4,2,0
21819,53,40,3,0,0,32,15,2,3,7,2,8,1
21820,34,65,5,0,0,32,12,2,3,15,4,8,1
21821,20,18,12,0,0,34,9,3,5,10,4,2,0
21822,45,66,3,0,0,10,6,2,3,12,4,8,1
21823,52,35,3,0,0,32,13,2,3,6,4,7,1
21824,54,45,10,0,0,32,10,2,3,9,4,8,1
21825,19,40,1,0,0,32,10,3,5,9,4,8,1
21826,42,40,6,0,0,34,10,2,3,9,4,8,1
21827,25,30,1,0,0,32,6,4,5,12,4,8,1
21828,36,48,0,0,0,32,10,2,3,9,4,8,1
21829,20,40,12,0,0,32,9,3,5,10,4,2,0
21830,38,60,8,0,1977,32,9,2,3,10,4,8,1
21831,30,40,5,0,0,34,0,3,5,13,2,8,1
21832,22,40,6,0,0,32,13,5,4,6,4,8,0
21833,53,45,8,0,0,32,0,2,3,13,4,5,1
21834,35,55,8,0,0,32,0,4,5,13,4,8,1
21835,23,20,5,0,0,32,9,4,4,10,4,4,0
21836,63,40,9,2174,0,32,10,4,5,9,4,8,1
21837,72,4,12,0,0,32,9,5,1,10,3,2,0
21838,49,40,11,0,0,32,0,2,3,13,4,8,1
21839,42,40,10,0,0,32,9,2,3,10,2,4,1
21840,52,40,9,0,0,32,7,4,5,4,2,8,0
21841,35,45,8,0,0,32,10,4,5,9,4,8,1
21842,45,50,10,2407,0,32,11,2,3,8,4,8,1
21843,44,40,3,0,0,32,1,5,5,11,4,8,1
21844,37,40,5,0,0,32,0,2,3,13,4,4,1
21845,53,40,11,0,0,32,0,5,2,13,4,8,1
21846,60,70,11,0,0,32,9,4,1,10,4,8,0
21847,53,40,3,0,0,10,10,2,3,9,4,7,1
21848,26,48,10,0,0,32,10,5,2,9,4,8,0
21849,39,70,5,13550,0,32,12,4,2,15,2,8,0
21850,48,50,5,7688,0,32,5,2,3,14,4,0,1
21851,38,40,5,0,0,32,0,4,0,13,4,8,0
21852,46,32,3,0,0,32,15,2,3,7,4,8,1
21853,35,32,5,0,0,32,5,5,5,14,4,8,0
21854,67,60,13,0,0,32,10,4,2,9,4,8,1
21855,56,45,5,0,0,32,10,4,5,9,4,8,0
21856,30,40,10,0,0,32,10,2,3,9,4,6,1
21857,65,40,5,0,0,32,8,4,1,16,4,8,0
21858,21,20,2,0,0,32,9,3,5,10,4,8,1
21859,54,30,5,0,0,32,12,2,3,15,4,7,1
21860,35,50,5,0,0,32,5,2,3,14,4,8,1
21861,26,20,6,0,0,32,9,3,5,10,4,8,1
21862,37,20,6,0,0,32,9,3,5,10,4,8,1
21863,24,30,10,2202,0,32,0,3,5,13,4,8,1
21864,52,48,10,0,0,32,10,4,5,9,4,6,1
21865,28,45,3,0,0,32,9,2,3,10,4,8,1
21866,41,48,1,0,1848,32,1,2,3,11,4,8,1
21867,51,50,8,0,1977,32,10,2,3,9,4,8,1
21868,48,45,6,0,0,29,3,2,3,2,3,8,1
21869,74,15,6,0,0,32,10,2,3,9,4,8,1
21870,41,40,3,0,0,32,10,4,2,9,4,8,1
21871,23,40,3,0,0,32,1,5,5,11,2,8,0
21872,37,38,10,0,0,32,10,3,5,9,4,8,1
21873,47,50,11,0,1977,32,5,2,3,14,2,0,1
21874,50,55,11,0,0,32,0,4,2,13,4,6,1
21875,31,30,8,0,1594,32,10,3,5,9,4,8,0
21876,20,30,0,0,0,39,2,5,5,3,4,8,1
21877,40,50,11,15024,0,32,0,2,3,13,4,8,1
21878,47,40,3,0,0,32,15,4,0,7,2,0,1
21879,43,40,3,0,0,32,9,2,3,10,4,8,1
21880,56,40,9,0,0,32,13,5,1,6,2,8,0
21881,29,40,8,0,0,32,0,3,5,13,4,8,1
21882,34,60,8,0,0,32,0,2,3,13,4,8,1
21883,62,40,10,0,0,30,5,2,3,14,4,6,1
21884,32,40,3,0,0,41,15,4,5,7,3,8,1
21885,58,40,0,0,0,32,10,2,3,9,4,7,1
21886,21,15,0,0,0,32,9,3,5,10,4,8,1
21887,29,13,6,0,0,32,6,5,2,12,4,0,0
21888,44,40,0,0,0,32,9,2,3,10,4,8,1
21889,27,40,9,0,0,32,9,5,5,10,2,8,1
21890,18,40,10,0,0,32,10,4,5,9,4,8,0
21891,40,30,11,0,0,32,6,4,2,12,4,7,1
21892,28,50,8,0,0,32,9,4,5,10,2,8,1
21893,47,55,11,0,0,32,7,2,3,4,4,7,1
21894,26,45,8,0,0,32,0,3,5,13,4,8,1
21895,50,60,12,0,0,32,10,2,3,9,4,2,1
21896,53,40,6,0,0,32,13,5,4,6,2,8,0
21897,66,40,13,0,0,32,10,4,1,9,2,0,0
21898,17,18,0,0,0,32,11,3,5,8,4,8,1
21899,35,50,11,0,1977,32,0,2,3,13,4,8,1
21900,22,40,5,0,0,32,0,4,5,13,4,4,0
21901,58,30,10,0,0,32,10,4,1,9,4,0,0
21902,27,40,2,0,0,32,10,3,5,9,4,3,0
21903,30,60,3,0,0,32,1,3,5,11,4,7,1
21904,20,11,6,0,0,32,9,3,5,10,4,8,0
21905,45,40,3,0,0,32,10,4,1,9,4,8,0
21906,17,30,10,0,0,32,11,3,5,8,4,8,0
21907,47,40,13,0,0,32,9,5,2,10,4,8,1
21908,49,40,10,0,0,32,9,1,3,10,4,8,0
21909,21,40,10,0,0,32,9,3,5,10,4,8,0
21910,43,16,0,594,0,32,10,4,2,9,4,8,1
21911,31,40,9,0,0,32,10,5,2,9,4,8,0
21912,61,30,5,0,0,32,0,2,3,13,4,8,1
21913,51,40,8,0,0,32,10,4,2,9,4,8,0
21914,26,50,6,0,0,32,10,4,5,9,4,8,0
21915,46,40,10,0,0,32,9,2,3,10,4,8,1
21916,42,35,13,0,0,32,13,5,1,6,4,7,1
21917,27,80,2,0,0,32,10,3,5,9,4,7,1
21918,25,40,0,0,0,24,4,0,4,5,4,8,1
21919,37,48,5,0,0,32,1,4,5,11,4,8,0
21920,47,38,10,0,0,38,9,5,2,10,4,0,0
21921,71,40,12,0,1816,32,10,4,0,9,2,2,1
21922,56,45,13,3103,0,32,10,2,3,9,4,8,1
21923,53,40,11,0,0,32,10,2,3,9,4,0,1
21924,25,40,10,0,0,32,9,1,3,10,2,4,0
21925,60,40,6,99999,0,32,10,1,3,9,4,8,0
21926,19,40,9,0,0,32,15,3,5,7,4,8,1
21927,41,40,3,0,0,26,10,4,0,9,4,8,1
21928,37,40,0,0,0,32,0,2,3,13,4,8,1
21929,44,38,3,0,0,32,9,4,5,10,4,8,1
21930,39,40,8,0,0,32,10,2,3,9,4,8,1
21931,46,38,11,7688,0,32,9,2,3,10,4,4,1
21932,30,40,10,0,0,32,6,5,5,12,1,8,0
21933,51,25,11,0,0,32,0,2,3,13,4,5,1
21934,32,50,9,0,0,32,10,3,2,9,4,8,1
21935,20,35,10,0,0,32,9,3,5,10,4,8,0
21936,37,40,3,3137,0,32,10,3,3,9,4,8,1
21937,45,40,3,0,0,32,1,2,3,11,4,8,1
21938,46,24,6,0,0,32,10,5,5,9,4,8,0
21939,34,50,8,0,0,32,10,4,2,9,4,5,0
21940,62,40,12,3411,0,32,1,2,3,11,4,2,1
21941,26,40,11,0,0,32,0,4,5,13,4,8,1
21942,46,40,3,0,0,41,9,0,3,10,3,8,1
21943,25,60,6,0,0,32,0,4,5,13,4,8,0
21944,56,55,3,0,0,32,10,2,3,9,4,7,1
21945,50,40,5,0,0,32,10,5,1,9,2,8,0
21946,36,40,3,0,0,32,1,2,3,11,4,8,1
21947,24,60,3,0,0,32,9,2,3,10,4,8,1
21948,27,40,11,0,0,32,0,2,3,13,4,8,1
21949,35,40,9,0,0,13,10,5,5,9,4,8,0
21950,53,45,11,0,0,32,0,2,3,13,4,4,1
21951,39,70,8,0,0,32,10,2,3,9,4,7,1
21952,40,40,10,0,0,32,6,5,2,12,4,8,0
21953,45,40,0,0,0,32,9,5,2,10,4,8,0
21954,24,40,5,0,0,32,0,4,5,13,4,8,0
21955,36,56,0,4650,0,32,4,4,2,5,4,8,1
21956,26,41,11,0,0,32,10,4,2,9,4,8,0
21957,33,40,9,0,0,39,13,2,3,6,4,8,1
21958,44,32,11,15024,0,32,8,1,3,16,4,8,0
21959,24,50,3,2885,0,32,10,2,3,9,4,8,1
21960,68,24,11,0,0,32,1,2,3,11,4,0,1
21961,20,10,11,0,0,32,9,3,5,10,4,8,0
21962,31,40,3,0,0,32,10,2,3,9,4,8,1
21963,18,25,8,0,0,32,13,5,5,6,4,8,0
21964,32,55,11,0,0,32,10,2,3,9,4,7,1
21965,33,40,13,0,0,32,10,2,3,9,4,8,1
21966,20,30,10,0,1719,32,9,3,5,10,4,8,0
21967,28,10,12,0,0,21,0,4,0,13,3,2,0
21968,41,60,5,15024,0,32,6,2,3,12,4,8,1
21969,32,38,10,0,0,32,10,4,2,9,4,8,0
21970,50,50,5,0,0,32,12,2,3,15,4,7,1
21971,45,12,12,0,0,32,10,2,3,9,4,2,1
21972,42,80,5,99999,0,32,12,4,2,15,4,8,1
21973,58,40,9,0,0,32,10,2,3,9,4,8,1
21974,30,40,12,0,0,23,0,1,3,13,3,2,0
