年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
62,40,机械操作,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0
31,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
45,35,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,非有限责任公司,女,0
37,40,农业捕捞,0,0,省份22,幼儿园,丈夫,已婚平民配偶,1,民族D,个体,男,0
26,40,执行主管,0,0,省份22,高中生,孩子,未婚,9,其他,个体,女,0
59,43,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
17,15,劳工保洁,0,0,省份8,高一,孩子,未婚,6,民族D,个体,男,0
52,20,销售,0,0,省份8,大学未毕业,其他关系,离婚,10,民族D,个体,女,1
18,42,销售,0,0,省份8,初三,孩子,未婚,5,民族D,个体,女,0
24,35,销售,0,0,省份8,大学未毕业,其他关系,未婚,10,民族D,个体,男,0
56,40,专业技术,2885,0,省份9,博士,离家,已婚平民配偶,16,民族B,中央部委,男,0
45,50,执行主管,2174,0,省份8,准职业学位,离家,离婚,11,民族D,个体,男,0
34,40,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
45,7,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
28,38,未知,0,0,省份8,高中生,孩子,已婚平民配偶,9,民族D,未知,女,1
40,46,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
23,16,销售,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,女,0
22,45,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
42,55,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
22,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
37,40,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,有限责任公司,男,1
45,80,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,省政府,男,1
62,38,技术支持,0,0,省份13,初中一、二年级,未婚,离婚,4,民族D,个体,女,0
35,35,其他职业,0,0,省份25,高中生,孩子,未婚,9,民族A,个体,女,0
24,30,专业技术,5013,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
25,40,管理文书,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,女,0
37,70,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0
42,45,运输,7688,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,个体,男,1
46,40,执行主管,0,0,省份8,初三,未婚,离婚,5,民族D,个体,女,0
62,50,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
55,55,执行主管,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,非有限责任公司,男,1
22,40,机械操作,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,男,0
40,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0
32,45,技术支持,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
47,40,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
34,40,劳工保洁,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0
39,50,执行主管,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,1
40,40,专业技术,7688,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
35,45,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
63,50,专业技术,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
31,40,机械操作,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0
37,48,执行主管,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,女,0
31,35,其他职业,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族A,个体,女,0
37,40,手工艺维修,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0
59,40,销售,0,0,省份12,高中生,未婚,丧偶,9,民族D,省政府,女,0
29,40,其他职业,0,0,省份8,高二,未婚,未婚,7,民族A,个体,女,0
46,48,运输,0,1590,省份8,高中生,离家,未婚,9,民族D,个体,男,0
36,55,管理文书,0,0,省份8,大学生,离家,离婚,13,民族D,个体,男,1
36,40,手工艺维修,0,0,省份22,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0
38,48,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
23,40,劳工保洁,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0
55,40,其他职业,0,0,省份8,初中一、二年级,未婚,未婚,4,民族A,地方政府,女,0
41,60,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
65,70,未知,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,未知,男,0
45,45,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0
20,40,手工艺维修,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,男,0
28,40,其他职业,0,0,省份8,大学专科,离家,分居,12,民族D,个体,男,0
70,20,技术支持,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0
24,40,运输,0,0,省份8,大学生,未婚,离婚,13,民族D,个体,女,0
31,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,1
38,55,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
50,35,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0
20,50,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0
55,45,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,中央部委,男,1
36,37,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
20,40,销售,0,0,省份8,大学未毕业,未婚,分居,10,民族A,个体,女,0
60,40,专业技术,7688,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,1
46,15,机械操作,0,0,省份8,高中生,离家,未婚,9,民族A,个体,女,0
31,40,劳工保洁,0,0,省份19,高中生,孩子,未婚,9,民族B,个体,女,0
32,75,专业技术,0,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,中央部委,男,1
18,16,销售,0,1719,省份8,高一,孩子,未婚,6,民族D,个体,女,0
22,55,销售,0,0,省份8,高中生,离家,已婚配偶异地,9,民族D,个体,男,0
24,20,技术支持,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0
37,45,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
19,35,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0
22,20,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,地方政府,女,0
23,45,执行主管,0,0,省份31,大学未毕业,离家,未婚,10,民族D,个体,男,0
29,40,手工艺维修,0,0,省份8,高二,未婚,分居,7,民族D,个体,男,0
81,30,销售,0,0,省份8,高三,离家,丧偶,8,民族D,个体,女,0
33,52,技术支持,0,1564,省份8,大学生,离家,未婚,13,民族A,地方政府,男,1
24,70,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0
48,60,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,1
22,24,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,女,0
23,35,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
40,40,专业技术,7688,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,1
19,50,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
49,40,运输,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0
35,40,执行主管,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,1
74,25,未知,0,0,省份8,高中生,离家,丧偶,9,民族D,未知,女,0
72,28,销售,0,0,省份8,大学生,未婚,离婚,13,民族D,个体,女,0
34,52,机械操作,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,省政府,男,0
34,40,其他职业,0,0,省份8,高中生,未婚,离婚,9,民族A,个体,女,0
27,52,专业技术,0,0,省份8,研究生,孩子,未婚,14,民族D,地方政府,男,0
38,38,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0
54,38,专业技术,7298,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
67,40,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,有限责任公司,男,0
44,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
39,60,劳工保洁,0,1977,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,1
53,85,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
36,48,运输,0,0,省份8,高一,未婚,离婚,6,民族D,个体,男,0
40,40,销售,0,0,省份8,大学生,离家,分居,13,民族D,个体,男,0
28,40,管理文书,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0
67,15,劳工保洁,10566,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
41,50,专业技术,0,0,省份31,研究生,丈夫,已婚平民配偶,14,民族D,省政府,男,1
69,17,管理文书,0,0,省份8,高一,妻子,已婚平民配偶,6,民族D,地方政府,女,0
20,8,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
53,40,管理文书,0,0,省份8,大学专科,离家,未婚,12,民族A,地方政府,男,0
76,18,保安,7896,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0
31,40,手工艺维修,4101,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
48,40,执行主管,0,0,省份8,研究生,离家,未婚,14,民族D,省政府,男,0
29,35,专业技术,0,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,有限责任公司,男,1
53,38,机械操作,0,0,省份8,高中生,未婚,丧偶,9,民族A,个体,女,0
25,40,机械操作,0,0,省份22,高三,其他关系,已婚平民配偶,8,其他,个体,男,0
58,40,运输,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,有限责任公司,女,1
45,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
24,20,运输,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0
29,45,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
43,44,其他职业,0,1672,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
24,40,执行主管,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
18,36,其他职业,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,男,0
55,40,运输,0,0,省份8,高一,离家,丧偶,6,民族D,有限责任公司,男,0
77,30,其他职业,3818,0,省份8,高一,丈夫,已婚平民配偶,6,民族A,个体,男,0
30,72,保安,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,中央部委,男,1
32,36,手工艺维修,0,1579,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0
28,40,技术支持,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
21,40,保安,0,0,省份8,大学未毕业,离家,未婚,10,民族D,中央部委,男,0
51,47,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
52,45,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,1
33,40,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族A,个体,男,0
42,40,专业技术,0,0,省份8,大学未毕业,离家,已婚配偶异地,10,民族D,个体,男,1
36,40,技术支持,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,个体,女,0
45,56,专业技术,0,0,省份12,大学生,未婚,分居,13,民族D,个体,女,0
42,55,执行主管,0,0,省份8,高中生,离家,未婚,9,民族A,个体,男,0
41,30,其他职业,0,0,省份8,研究生,未婚,离婚,14,民族A,个体,女,0
49,20,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,非有限责任公司,男,0
61,40,机械操作,0,0,省份31,大学生,未婚,丧偶,13,民族B,个体,女,0
33,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
46,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
64,45,运输,0,0,省份8,初三,离家,分居,5,民族D,非有限责任公司,男,0
35,45,机械操作,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0
65,30,未知,2414,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0
23,25,销售,0,0,省份8,大学专科,妻子,已婚平民配偶,12,民族D,个体,女,0
38,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
51,60,专业技术,0,0,省份8,研究生,未婚,离婚,14,民族D,非有限责任公司,男,1
52,40,销售,15024,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
57,40,手工艺维修,0,0,省份8,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0
56,35,管理文书,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,1
40,40,管理文书,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,中央部委,男,0
33,40,执行主管,0,0,省份8,大学未毕业,孩子,未婚,10,民族B,个体,女,0
38,40,管理文书,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
43,70,运输,3103,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
33,50,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,非有限责任公司,男,0
63,40,机械操作,0,0,省份11,高中生,其他关系,丧偶,9,民族A,个体,女,0
37,40,机械操作,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
21,30,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,中央部委,男,0
66,48,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,0
20,50,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0
35,40,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
47,60,执行主管,0,0,省份10,大学生,未婚,丧偶,13,民族B,非有限责任公司,女,0
30,50,机械操作,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,男,0
29,75,专业技术,0,0,省份8,大学生,孩子,已婚平民配偶,13,民族D,个体,男,0
57,50,专业技术,0,0,省份30,职高,丈夫,已婚平民配偶,15,民族B,有限责任公司,男,1
64,35,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
17,30,其他职业,0,0,省份8,高三,孩子,未婚,8,民族D,个体,女,0
64,5,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0
27,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
47,50,专业技术,0,0,省份37,博士,未婚,离婚,16,民族D,中央部委,男,1
51,40,劳工保洁,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
43,60,运输,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0
27,40,技术支持,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
26,40,运输,0,0,省份13,小学5、6年级,离家,未婚,3,民族D,个体,男,0
35,45,劳工保洁,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
34,45,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
37,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
47,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,1
57,45,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,个体,女,0
90,45,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
38,41,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0
32,40,管理文书,0,0,省份8,高中生,未婚,分居,9,民族D,个体,女,0
42,45,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0
25,40,机械操作,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0
43,40,执行主管,0,0,省份8,研究生,离家,未婚,14,民族D,非有限责任公司,女,0
23,30,管理文书,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0
52,44,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,非有限责任公司,男,0
50,16,手工艺维修,27828,0,省份8,大学生,离家,离婚,13,民族D,非有限责任公司,男,1
26,45,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
34,63,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族C,个体,男,0
43,50,专业技术,0,0,省份8,职高,离家,离婚,15,民族D,中央部委,男,0
73,12,其他职业,0,0,省份8,高中生,其他关系,丧偶,9,民族D,个体,女,0
28,35,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0
30,40,管理文书,0,0,省份8,高中生,未婚,分居,9,民族D,个体,女,0
34,38,手工艺维修,0,1651,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
41,20,其他职业,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,非有限责任公司,女,0
35,50,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
43,45,保安,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,1
36,38,专业技术,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0
26,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
31,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族B,个体,男,0
21,40,执行主管,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
24,40,保安,0,0,省份8,高中生,未婚,离婚,9,民族A,地方政府,女,0
31,60,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
36,40,手工艺维修,0,0,省份8,大学未毕业,离家,分居,10,民族D,个体,男,0
34,40,劳工保洁,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
73,40,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
19,25,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
29,40,未知,0,0,省份8,高中生,离家,未婚,9,民族A,未知,男,0
29,42,销售,0,2754,省份8,高二,离家,分居,7,民族D,个体,女,0
23,38,管理文书,0,0,省份8,大学生,孩子,未婚,13,民族A,个体,女,0
49,32,手工艺维修,0,0,省份8,高一,离家,未婚,6,民族A,非有限责任公司,男,0
47,45,执行主管,0,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族D,个体,女,1
